speaker,trial,target_colour_textgrid,target_name_textgrid,colour_start,colour_end,colour_dur,item_start,item_end,item_dur,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
HA,29,gruenen,moehre,136.7649,137.1049,0.339999999999975,137.1049,137.5049,0.4000000000000057,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Birne,rot,Bueroklammer,braun,carrots,green,3.99009900990099,13.916533368267366,0
HA,32,braunen,paprika,150.4328,150.7928,0.36000000000001364,150.7928,151.2728,0.47999999999998977,NF,atypical,Paprika,braun,Waescheklammer,braun,Socken,orange,Bueroklammer,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
HA,33,gelben,erbsen,153.9139,154.1639,0.25,154.1639,154.6339,0.46999999999999886,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Bueroklammer,rot,Socken,braun,peas,yellow,34.57425742574257,33.063377484659206,27
HA,37,orangen,mandarine,170.2729,170.7429,0.46999999999999886,170.7429,171.3529,0.6100000000000136,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,gelb,Waescheklammer,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
HA,39,gruenen,tomate,180.2821,180.5621,0.2799999999999727,180.5621,181.0421,0.4800000000000182,NF,medium,Tomate,gruen,Socken,gruen,Waescheklammer,orange,Avokado,gelb,tomato,green,25.99009900990099,28.510522636214493,18
HA,41,roten,gurke,189.2595,189.6495,0.38999999999998636,189.6495,190.0295,0.3800000000000239,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,braun,Aubergine,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
HA,44,gruenen,bohnen,202.3705,202.7505,0.37999999999999545,202.7505,203.0805,0.3300000000000125,NF,typical,Bohnen,gruen,Bueroklammer,gruen,Socken,rot,Birne,orange,beans,green,96.81188118811882,7.065002294815097,100
HA,47,roten,aprikose,215.8102,216.2002,0.38999999999998636,216.2002,216.8602,0.6599999999999966,NF,medium,Aprikose,rot,Bueroklammer,rot,Avokado,gelb,Waescheklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
HA,49,braunen,banane,224.108,224.488,0.37999999999999545,224.488,224.978,0.4900000000000091,NF,medium,Banane,braun,Bueroklammer,braun,Zucchini,gruen,Socken,orange,banana,brown,27.643564356435643,28.333225781197537,22
HA,51,gelben,zitrone,231.8001,232.1901,0.3900000000000148,232.1901,232.7701,0.5800000000000125,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,orange,Socken,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
HA,53,roten,erdbeere,239.7369,240.0569,0.3200000000000216,240.0569,240.6969,0.6399999999999864,NF,typical,Erdbeere,rot,Socken,rot,Bueroklammer,braun,Waescheklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
HA,55,orangen,kartoffeln,248.9854,249.5554,0.5699999999999932,249.5554,250.0854,0.5300000000000011,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Waescheklammer,rot,Sonnenbrille,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
HA,59,braunen,walnuss,267.7289,268.1489,0.4200000000000159,268.1489,268.6189,0.46999999999997044,NF,typical,Walnuss,braun,Sonnenbrille,braun,Waescheklammer,gruen,Birne,rot,walnut,brown,97.45544554455444,11.250355329922026,100
HA,62,orangen,trauben,282.8595,283.3695,0.5099999999999909,283.3695,283.7595,0.38999999999998636,NF,atypical,Trauben,orange,Waescheklammer,orange,Sonnenbrille,rot,Zucchini,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
HA,64,gruenen,moehre,291.8922,292.2022,0.3100000000000023,292.2022,292.5822,0.37999999999999545,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Birne,rot,Bueroklammer,braun,carrots,green,3.99009900990099,13.916533368267366,0
HA,67,braunen,paprika,305.7971,306.1071,0.3100000000000023,306.1071,306.6471,0.5400000000000205,NF,atypical,Paprika,braun,Waescheklammer,braun,Socken,orange,Bueroklammer,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
HA,68,gelben,erbsen,309.2804,309.5404,0.2599999999999909,309.5404,309.9804,0.4399999999999977,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Bueroklammer,rot,Socken,braun,peas,yellow,34.57425742574257,33.063377484659206,27
HS,2,braunen,walnuss,9.191,9.581,0.3899999999999988,9.581,10.081,0.5,NF,typical,Walnuss,braun,Sonnenbrille,braun,Zucchini,rot,Bueroklammer,orange,walnut,brown,97.45544554455444,11.250355329922026,100
HS,7,gelben,zitrone,38.5372,38.9172,0.38000000000000256,38.9172,39.5472,0.6299999999999955,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Aubergine,gruen,Zucchini,braun,lemon,yellow,99.6039603960396,2.3794083631053837,100
HS,9,orangen,kartoffeln,49.8216,50.3316,0.5100000000000051,50.3316,51.0116,0.6799999999999997,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Birne,rot,Aubergine,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
HS,11,orangen,trauben,61.4026,61.9526,0.5499999999999972,61.9526,62.4926,0.5400000000000063,NF,atypical,Trauben,orange,Socken,orange,Avokado,gelb,Aubergine,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
HS,13,braunen,paprika,73.2251,73.6151,0.39000000000000057,73.6151,74.2251,0.6099999999999994,NF,atypical,Paprika,braun,Waescheklammer,braun,Bueroklammer,orange,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
HS,16,gelben,erbsen,92.9104,93.2404,0.3299999999999983,93.2404,93.7904,0.5500000000000114,NF,medium,Erbsen,gelb,Socken,gelb,Aubergine,rot,Waescheklammer,rot,peas,yellow,34.57425742574257,33.063377484659206,27
HS,20,gruenen,tomate,116.018,116.398,0.37999999999999545,116.398,117.008,0.6099999999999994,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Socken,rot,Waescheklammer,gelb,tomato,green,25.99009900990099,28.510522636214493,18
HS,22,braunen,banane,128.5074,128.8874,0.3800000000000239,128.8874,129.4274,0.539999999999992,NF,medium,Banane,braun,Bueroklammer,braun,Socken,orange,Socken,gruen,banana,brown,27.643564356435643,28.333225781197537,22
HS,23,roten,erdbeere,132.5862,132.9562,0.37000000000000455,132.9562,133.5762,0.6200000000000045,NF,typical,Erdbeere,rot,Waescheklammer,rot,Zucchini,braun,Aubergine,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
HS,25,roten,aprikose,142.9946,143.4146,0.4200000000000159,143.4146,144.2146,0.799999999999983,NF,medium,Aprikose,rot,Socken,rot,Waescheklammer,gelb,Avokado,gruen,apricot,red,33.148514851485146,32.654061351878994,25
HS,27,roten,gurke,153.139,153.579,0.4399999999999977,153.579,153.949,0.37000000000000455,NF,atypical,Gurke,rot,Bueroklammer,rot,Avokado,gruen,Socken,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
HS,28,gruenen,moehre,156.916,157.346,0.4300000000000068,157.346,157.736,0.38999999999998636,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Aubergine,gelb,Avokado,gelb,carrots,green,3.99009900990099,13.916533368267366,0
HS,31,gelben,kirsche,174.747,175.177,0.4299999999999784,175.177,175.627,0.45000000000001705,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Waescheklammer,rot,Socken,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
HS,35,gruenen,bohnen,196.179,196.599,0.4199999999999875,196.599,196.989,0.3900000000000148,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,gelb,Waescheklammer,braun,beans,green,96.81188118811882,7.065002294815097,100
HS,37,braunen,walnuss,206.0544,206.4744,0.4200000000000159,206.4744,207.0344,0.5600000000000023,NF,typical,Walnuss,braun,Sonnenbrille,braun,Zucchini,rot,Bueroklammer,orange,walnut,brown,97.45544554455444,11.250355329922026,100
HS,41,orangen,mandarine,230.6593,231.1593,0.5,231.1593,231.9093,0.75,NF,typical,Mandarine,orange,Bueroklammer,orange,Socken,gruen,Birne,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
HS,42,gelben,zitrone,234.9978,235.3778,0.37999999999999545,235.3778,236.0078,0.6299999999999955,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Aubergine,gruen,Zucchini,braun,lemon,yellow,99.6039603960396,2.3794083631053837,100
HS,44,orangen,kartoffeln,247.8237,248.4437,0.6200000000000045,248.4437,249.1437,0.6999999999999886,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Birne,rot,Aubergine,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
HS,48,braunen,paprika,268.7563,269.1563,0.39999999999997726,269.1563,269.8163,0.660000000000025,NF,atypical,Paprika,braun,Waescheklammer,braun,Bueroklammer,orange,Zucchini,rot,pepper,brown,7.772277227722772,16.440730633471745,0
HS,51,gelben,erbsen,284.7331,285.1031,0.37000000000000455,285.1031,285.7431,0.6400000000000432,NF,medium,Erbsen,gelb,Socken,gelb,Aubergine,rot,Waescheklammer,rot,peas,yellow,34.57425742574257,33.063377484659206,27
HS,55,gruenen,tomate,307.5231,307.8831,0.36000000000001364,307.8831,308.4531,0.5699999999999932,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Socken,rot,Waescheklammer,gelb,tomato,green,25.99009900990099,28.510522636214493,18
HS,57,braunen,banane,319.4425,319.8825,0.4399999999999977,319.8825,320.5725,0.6899999999999977,NF,medium,Banane,braun,Bueroklammer,braun,Socken,orange,Socken,gruen,banana,brown,27.643564356435643,28.333225781197537,22
HS,58,roten,erdbeere,323.2934,323.6234,0.3299999999999841,323.6234,324.2434,0.6200000000000045,NF,typical,Erdbeere,rot,Waescheklammer,rot,Zucchini,braun,Aubergine,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
HS,60,roten,aprikose,334.3555,334.7455,0.38999999999998636,334.7455,335.6055,0.8600000000000136,NF,medium,Aprikose,rot,Socken,rot,Waescheklammer,gelb,Avokado,gruen,apricot,red,33.148514851485146,32.654061351878994,25
HS,62,roten,gurke,346.5118,346.8818,0.37000000000000455,346.8818,347.3618,0.4800000000000182,NF,atypical,Gurke,rot,Bueroklammer,rot,Avokado,gruen,Socken,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
HS,63,gruenen,moehre,350.2842,350.6442,0.36000000000001364,350.6442,351.1142,0.46999999999997044,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Aubergine,gelb,Avokado,gelb,carrots,green,3.99009900990099,13.916533368267366,0
HS,66,gelben,kirsche,369.0332,369.4532,0.4199999999999591,369.4532,369.9932,0.5400000000000205,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Waescheklammer,rot,Socken,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
HS,70,gruenen,bohnen,395.5885,395.9585,0.37000000000000455,395.9585,396.4685,0.5099999999999909,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,gelb,Waescheklammer,braun,beans,green,96.81188118811882,7.065002294815097,100
HW,1,roten,gurke,2.58,3,0.41999999999999993,3,3.38,0.3799999999999999,NF,atypical,Gurke,rot,Socken,rot,Avokado,gruen,Bueroklammer,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
HW,3,gruenen,tomate,12.5007,12.9307,0.4299999999999997,12.9307,13.4907,0.5600000000000005,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Aubergine,gelb,Socken,braun,tomato,green,25.99009900990099,28.510522636214493,18
HW,6,gruenen,bohnen,30.7598,31.2398,0.4800000000000004,31.2398,31.6998,0.46000000000000085,NF,typical,Bohnen,gruen,Socken,gruen,Sonnenbrille,orange,Bueroklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
HW,7,gelben,kirsche,35.0543,35.4343,0.38000000000000256,35.4343,36.0243,0.5899999999999963,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Socken,braun,Birne,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
HW,9,roten,erdbeere,46.1939,46.5239,0.3299999999999983,46.5239,47.2039,0.6799999999999997,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,braun,Avokado,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
HW,11,roten,aprikose,58.691,59.021,0.3299999999999983,59.021,59.881,0.8599999999999994,NF,medium,Aprikose,rot,Bueroklammer,rot,Birne,gruen,Sonnenbrille,orange,apricot,red,33.148514851485146,32.654061351878994,25
HW,12,gelben,zitrone,63.006,63.336,0.3299999999999983,63.336,63.976,0.6400000000000006,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,orange,Birne,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
HW,15,braunen,banane,84.0539,84.4139,0.35999999999999943,84.4139,85.0539,0.6400000000000006,NF,medium,Banane,braun,Bueroklammer,braun,Avokado,rot,Sonnenbrille,gelb,banana,brown,27.643564356435643,28.333225781197537,22
HW,17,orangen,mandarine,97.0427,97.4727,0.4300000000000068,97.4727,98.0727,0.5999999999999943,NF,typical,Mandarine,orange,Bueroklammer,orange,Sonnenbrille,gruen,Sonnenbrille,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
HW,21,orangen,trauben,126.2093,126.9093,0.7000000000000028,126.9093,127.4593,0.5499999999999972,NF,atypical,Trauben,orange,Waescheklammer,orange,Sonnenbrille,gelb,Avokado,rot,grapes,orange,5.871287128712871,14.374048397258605,0
HW,23,braunen,walnuss,137.5031,137.9031,0.4000000000000057,137.9031,138.5131,0.6100000000000136,NF,typical,Walnuss,braun,Sonnenbrille,braun,Waescheklammer,gelb,Socken,gelb,walnut,brown,97.45544554455444,11.250355329922026,100
HW,25,orangen,kartoffeln,148.5356,149.1156,0.5800000000000125,149.1156,149.7756,0.6599999999999966,NF,medium,Kartoffeln,orange,Socken,orange,Bueroklammer,gelb,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
HW,29,braunen,paprika,178.8713,179.2513,0.37999999999999545,179.2513,179.9213,0.6700000000000159,NF,atypical,Paprika,braun,Waescheklammer,braun,Socken,gelb,Aubergine,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
HW,32,gelben,erbsen,198.3798,198.6898,0.3100000000000023,198.6898,199.3198,0.6299999999999955,NF,medium,Erbsen,gelb,Socken,gelb,Birne,rot,Waescheklammer,orange,peas,yellow,34.57425742574257,33.063377484659206,27
HW,33,gruenen,moehre,202.5613,202.9013,0.3400000000000034,202.9013,203.4013,0.5,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,orange,Waescheklammer,gelb,carrots,green,3.99009900990099,13.916533368267366,0
HW,36,roten,gurke,218.8121,219.1821,0.37000000000000455,219.1821,219.7721,0.5900000000000034,NF,atypical,Gurke,rot,Socken,rot,Avokado,gruen,Bueroklammer,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
HW,38,gruenen,tomate,229.6686,229.9786,0.3100000000000023,229.9786,230.6486,0.6699999999999875,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Aubergine,gelb,Socken,braun,tomato,green,25.99009900990099,28.510522636214493,18
HW,41,gruenen,bohnen,247.9555,248.3255,0.37000000000000455,248.3255,248.8955,0.5699999999999932,NF,typical,Bohnen,gruen,Socken,gruen,Sonnenbrille,orange,Bueroklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
HW,42,gelben,kirsche,251.9413,252.3413,0.39999999999997726,252.3413,252.9013,0.5600000000000023,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Socken,braun,Birne,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
HW,44,roten,erdbeere,261.25,261.6,0.35000000000002274,261.6,262.3,0.6999999999999886,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,braun,Avokado,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
HW,46,roten,aprikose,273.0871,273.4271,0.339999999999975,273.4271,274.2171,0.7900000000000205,NF,medium,Aprikose,rot,Bueroklammer,rot,Birne,gruen,Sonnenbrille,orange,apricot,red,33.148514851485146,32.654061351878994,25
HW,47,gelben,zitrone,277.5141,277.8441,0.3300000000000409,277.8441,278.5141,0.6699999999999591,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,orange,Birne,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
HW,50,braunen,banane,292.6927,293.0627,0.37000000000000455,293.0627,293.7027,0.6399999999999864,NF,medium,Banane,braun,Bueroklammer,braun,Avokado,rot,Sonnenbrille,gelb,banana,brown,27.643564356435643,28.333225781197537,22
HW,52,orangen,mandarine,303.6669,304.2169,0.5500000000000114,304.2169,304.9969,0.7799999999999727,NF,typical,Mandarine,orange,Bueroklammer,orange,Sonnenbrille,gruen,Sonnenbrille,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
HW,56,orangen,trauben,329.2348,329.8648,0.6299999999999955,329.8648,330.4548,0.589999999999975,NF,atypical,Trauben,orange,Waescheklammer,orange,Sonnenbrille,gelb,Avokado,rot,grapes,orange,5.871287128712871,14.374048397258605,0
HW,58,braunen,walnuss,340.1345,340.5545,0.4200000000000159,340.5545,341.1645,0.6099999999999568,NF,typical,Walnuss,braun,Sonnenbrille,braun,Waescheklammer,gelb,Socken,gelb,walnut,brown,97.45544554455444,11.250355329922026,100
HW,60,orangen,kartoffeln,352.3734,353.0734,0.6999999999999886,353.0734,353.8234,0.75,NF,medium,Kartoffeln,orange,Socken,orange,Bueroklammer,gelb,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
HW,64,braunen,paprika,377.6904,378.2604,0.5699999999999932,378.2604,379.0204,0.7599999999999909,NF,atypical,Paprika,braun,Waescheklammer,braun,Socken,gelb,Aubergine,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
HW,68,gruenen,moehre,399.9174,400.3674,0.44999999999998863,400.3674,400.9374,0.57000000000005,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,orange,Waescheklammer,gelb,carrots,green,3.99009900990099,13.916533368267366,0
IB,2,gruenen,tomate,7.7399,8.0799,0.34000000000000075,8.0799,8.5599,0.4800000000000004,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Socken,orange,Waescheklammer,braun,tomato,green,25.99009900990099,28.510522636214493,18
IB,7,gelben,zitrone,33.1193,33.3993,0.27999999999999403,33.3993,33.8893,0.490000000000002,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,gruen,Socken,orange,lemon,yellow,99.6039603960396,2.3794083631053837,100
IB,9,braunen,banane,41.6448,41.9248,0.28000000000000114,41.9248,42.4148,0.490000000000002,NF,medium,Banane,braun,Waescheklammer,braun,Avokado,gelb,Zucchini,gelb,banana,brown,27.643564356435643,28.333225781197537,22
IB,12,gelben,erbsen,55.4224,55.6724,0.25,55.6724,56.1024,0.4299999999999997,NF,medium,Erbsen,gelb,Socken,gelb,Sonnenbrille,braun,Birne,orange,peas,yellow,34.57425742574257,33.063377484659206,27
IB,14,roten,gurke,63.986,64.276,0.28999999999999915,64.276,64.636,0.35999999999999943,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,gelb,Waescheklammer,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
IB,18,orangen,trauben,85.4994,85.9394,0.44000000000001194,85.9394,86.3594,0.4199999999999875,NF,atypical,Trauben,orange,Bueroklammer,orange,Zucchini,gruen,Waescheklammer,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
IB,21,roten,erdbeere,97.9906,98.2806,0.29000000000000625,98.2806,98.8006,0.519999999999996,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,orange,Aubergine,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
IB,23,braunen,walnuss,106.3873,106.6573,0.27000000000001023,106.6573,107.1273,0.46999999999999886,NF,typical,Walnuss,braun,Bueroklammer,braun,Zucchini,gelb,Avokado,gelb,walnut,brown,97.45544554455444,11.250355329922026,100
IB,24,gelben,kirsche,109.7566,109.9966,0.23999999999999488,109.9966,110.3966,0.4000000000000057,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Aubergine,gruen,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IB,27,gruenen,bohnen,123.5985,123.8485,0.25,123.8485,124.1685,0.3199999999999932,NF,typical,Bohnen,gruen,Socken,gruen,Birne,orange,Sonnenbrille,braun,beans,green,96.81188118811882,7.065002294815097,100
IB,29,orangen,mandarine,132.5327,132.9427,0.4099999999999966,132.9427,133.5127,0.5699999999999932,NF,typical,Mandarine,orange,Socken,orange,Waescheklammer,braun,Zucchini,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
IB,34,gruenen,moehre,157.1305,157.3905,0.2599999999999909,157.3905,157.7305,0.3400000000000034,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,gelb,Waescheklammer,rot,carrots,green,3.99009900990099,13.916533368267366,0
IB,35,orangen,kartoffeln,160.4545,160.9245,0.46999999999999886,160.9245,161.4945,0.5699999999999932,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Socken,rot,Bueroklammer,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
IB,37,gruenen,tomate,168.1527,168.4027,0.25,168.4027,168.9027,0.5,NF,medium,Tomate,gruen,Sonnenbrille,gruen,Socken,orange,Waescheklammer,braun,tomato,green,25.99009900990099,28.510522636214493,18
IB,42,gelben,zitrone,194.1474,194.4174,0.2699999999999818,194.4174,194.9374,0.5200000000000102,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Birne,gruen,Socken,orange,lemon,yellow,99.6039603960396,2.3794083631053837,100
IB,44,braunen,banane,201.4991,201.7391,0.2400000000000091,201.7391,202.1991,0.45999999999997954,NF,medium,Banane,braun,Waescheklammer,braun,Avokado,gelb,Zucchini,gelb,banana,brown,27.643564356435643,28.333225781197537,22
IB,47,gelben,erbsen,214.2867,214.5267,0.2400000000000091,214.5267,214.9467,0.4199999999999875,NF,medium,Erbsen,gelb,Socken,gelb,Sonnenbrille,braun,Birne,orange,peas,yellow,34.57425742574257,33.063377484659206,27
IB,49,roten,gurke,223.063,223.323,0.2600000000000193,223.323,223.673,0.3499999999999943,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,gelb,Waescheklammer,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
IB,53,orangen,trauben,243.0634,243.5234,0.46000000000000796,243.5234,243.9234,0.39999999999997726,NF,atypical,Trauben,orange,Bueroklammer,orange,Zucchini,gruen,Waescheklammer,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
IB,54,braunen,paprika,246.2805,246.4905,0.21000000000000796,246.4905,247.0005,0.5099999999999909,NF,atypical,Paprika,braun,Sonnenbrille,braun,Waescheklammer,rot,Socken,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
IB,56,roten,erdbeere,254.7077,254.9677,0.2600000000000193,254.9677,255.5277,0.5600000000000023,NF,typical,Erdbeere,rot,Waescheklammer,rot,Bueroklammer,orange,Aubergine,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
IB,58,braunen,walnuss,261.8466,262.0866,0.23999999999995225,262.0866,262.5566,0.4700000000000273,NF,typical,Walnuss,braun,Bueroklammer,braun,Zucchini,gelb,Avokado,gelb,walnut,brown,97.45544554455444,11.250355329922026,100
IB,59,gelben,kirsche,264.9475,265.2175,0.2699999999999818,265.2175,265.6175,0.4000000000000341,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Aubergine,gruen,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IB,62,gruenen,bohnen,277.7089,277.9589,0.25,277.9589,278.2589,0.2999999999999545,NF,typical,Bohnen,gruen,Socken,gruen,Birne,orange,Sonnenbrille,braun,beans,green,96.81188118811882,7.065002294815097,100
IB,64,orangen,mandarine,286.0466,286.4966,0.44999999999998863,286.4966,287.0266,0.5299999999999727,NF,typical,Mandarine,orange,Socken,orange,Waescheklammer,braun,Zucchini,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
IB,66,roten,aprikose,294.0423,294.2923,0.25,294.2923,294.9023,0.6100000000000136,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Bueroklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
IB,69,gruenen,moehre,307.3814,307.6414,0.2599999999999909,307.6414,308.0014,0.36000000000001364,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Waescheklammer,gelb,Waescheklammer,rot,carrots,green,3.99009900990099,13.916533368267366,0
IB,70,orangen,kartoffeln,310.4274,310.9174,0.4900000000000091,310.9174,311.4674,0.5500000000000114,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Socken,rot,Bueroklammer,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
IP,3,orangen,mandarine,16.6486,17.3686,0.7200000000000024,17.3686,18.0586,0.6899999999999977,NF,typical,Mandarine,orange,Socken,orange,Avokado,gelb,Bueroklammer,gelb,mandarine,orange,98.70297029702972,4.731901424280615,100
IP,5,roten,erdbeere,27.5988,28.0788,0.4800000000000004,28.0788,28.7788,0.6999999999999993,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,gruen,Birne,orange,strawberry,red,99.35643564356435,2.7150843759111485,100
IP,7,gruenen,bohnen,40.6807,41.2307,0.5499999999999972,41.2307,41.7107,0.480000000000004,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Birne,orange,Socken,rot,beans,green,96.81188118811882,7.065002294815097,100
IP,10,gelben,erbsen,61.7838,62.1338,0.3500000000000014,62.1338,62.7838,0.6499999999999986,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Socken,rot,Bueroklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
IP,11,braunen,banane,66.1026,66.5726,0.46999999999999886,66.5726,67.1526,0.5800000000000125,NF,medium,Banane,braun,Sonnenbrille,braun,Aubergine,rot,Bueroklammer,rot,banana,brown,27.643564356435643,28.333225781197537,22
IP,14,gruenen,moehre,88.5488,88.9188,0.37000000000000455,88.9188,89.3388,0.4200000000000017,NF,atypical,Moehre,gruen,Socken,gruen,Bueroklammer,rot,Sonnenbrille,orange,carrots,green,3.99009900990099,13.916533368267366,0
IP,15,gelben,kirsche,92.6444,92.9944,0.3499999999999943,92.9944,93.4844,0.4899999999999949,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Socken,braun,Zucchini,braun,cherry,yellow,1.386138613861386,3.9848972308698327,0
IP,17,orangen,trauben,105.3616,106.0416,0.6800000000000068,106.0416,106.5416,0.5,NF,atypical,Trauben,orange,Bueroklammer,orange,Sonnenbrille,gruen,Sonnenbrille,rot,grapes,orange,5.871287128712871,14.374048397258605,0
IP,19,gelben,zitrone,115.3315,115.7615,0.4299999999999926,115.7615,116.4915,0.730000000000004,NF,typical,Zitrone,gelb,Socken,gelb,Sonnenbrille,orange,Sonnenbrille,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
IP,20,roten,gurke,119.7179,120.0679,0.3499999999999943,120.0679,120.5179,0.45000000000000284,NF,atypical,Gurke,rot,Waescheklammer,rot,Zucchini,braun,Socken,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
IP,27,gruenen,tomate,171.5991,172.0291,0.4300000000000068,172.0291,172.7891,0.7599999999999909,NF,medium,Tomate,gruen,Bueroklammer,gruen,Sonnenbrille,rot,Aubergine,rot,tomato,green,25.99009900990099,28.510522636214493,18
IP,31,roten,aprikose,198.3081,198.8281,0.5200000000000102,198.8281,199.7281,0.9000000000000057,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Avokado,gelb,apricot,red,33.148514851485146,32.654061351878994,25
